,regime,Bull,Bear,Crisis
2016-01-04,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-05,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-06,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-07,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-08,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-11,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-12,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-13,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-14,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-15,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-18,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-19,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-20,Bull,0.9999999181845884,9.523821894133856e-18,8.181530826018261e-08
2016-01-21,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-01-22,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-01-25,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-01-27,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-01-28,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-01-29,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-01,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-02,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-03,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-04,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-05,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-08,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-09,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-10,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-11,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-12,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-15,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-16,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-17,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-18,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-19,Crisis,2.536793217400712e-09,1.2637669192605881e-05,0.9999873597940567
2016-02-22,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-02-23,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-02-24,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-02-25,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-02-26,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-02-29,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-01,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-02,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-03,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-04,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-08,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-09,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-10,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-11,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-14,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-15,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-16,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-17,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-18,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-21,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-22,Crisis,1.3534495131962521e-32,9.69982622629209e-11,0.9999999999029114
2016-03-23,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-03-28,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-03-29,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-03-30,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-03-31,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-01,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-04,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-05,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-06,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-07,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-08,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-11,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-12,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-13,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-18,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-20,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-21,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-22,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-25,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-26,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-27,Bear,1.7774718435168493e-05,0.9999822252816032,5.171497132514587e-18
2016-04-28,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-04-29,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-02,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-03,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-04,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-05,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-06,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-09,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-10,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-11,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-12,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-13,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-16,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-17,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-18,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-19,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-20,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-23,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-24,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-25,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-26,Bull,0.9999956768060884,4.323192579561962e-06,1.2689663266369247e-12
2016-05-27,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-05-30,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-05-31,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-01,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-02,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-03,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-06,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-07,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-08,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-09,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-10,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-13,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-14,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-15,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-16,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-17,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-20,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-21,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-22,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-23,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-24,Bull,0.9999999999995453,3.391342086518935e-15,5.943224615384787e-13
2016-06-27,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-06-28,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-06-29,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-06-30,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-01,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-04,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-05,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-07,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-08,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-11,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-12,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-13,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-14,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-15,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-18,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-19,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-20,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-21,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-22,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-25,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-26,Bull,0.9999819267473647,1.8073252604635022e-05,3.884952830524406e-28
2016-07-27,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-07-28,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-07-29,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-01,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-02,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-03,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-04,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-05,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-08,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-09,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-10,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-11,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-12,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-16,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-17,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-18,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-19,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-22,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-23,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-24,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-25,Bull,0.9999999999395186,6.037035530559518e-11,1.45711615099855e-28
2016-08-26,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-08-29,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-08-30,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-08-31,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-01,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-02,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-06,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-07,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-08,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-09,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-12,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-14,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-15,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-16,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-19,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-20,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-21,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-22,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-23,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-26,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-27,Bull,0.9999991778926156,8.221074166139378e-07,9.278790166013617e-31
2016-09-28,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-09-29,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-09-30,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-03,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-04,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-05,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-06,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-07,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-10,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-13,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-14,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-17,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-18,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-19,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-20,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-21,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-24,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-25,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-26,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-27,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-10-28,Bull,0.9999999999990905,8.267303235995533e-13,7.719483205874764e-21
2016-11-01,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-02,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-03,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-04,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-07,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-08,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-09,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-10,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-11,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-15,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-16,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-17,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-18,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-21,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-22,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-23,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-24,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-25,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-28,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-29,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-11-30,Bear,2.649126209204109e-14,0.9999999327526461,6.724735740496409e-08
2016-12-01,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-02,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-05,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-06,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-07,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-08,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-09,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-12,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-13,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-14,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
2016-12-15,Crisis,3.175734002022272e-12,3.548086141776226e-07,0.9999996451879899
