date,Strategy,asset,weight
2024-04-15,No-regime optimizer,bond,6.796601539339718e-10
2024-04-16,No-regime optimizer,bond,6.81128442516976e-10
2024-04-18,No-regime optimizer,bond,6.846607878943341e-10
2024-04-19,No-regime optimizer,bond,6.803293640109422e-10
2024-04-22,No-regime optimizer,bond,6.769394932405566e-10
2024-04-23,No-regime optimizer,bond,6.796508394027788e-10
2024-04-24,No-regime optimizer,bond,6.777056342726314e-10
2024-04-25,No-regime optimizer,bond,7.577112402203021e-10
2024-04-26,No-regime optimizer,bond,7.605911189779703e-10
2024-04-29,No-regime optimizer,bond,7.546734851279933e-10
2024-04-30,No-regime optimizer,bond,7.596644980058302e-10
2024-05-02,No-regime optimizer,bond,7.585675482747612e-10
2024-05-03,No-regime optimizer,bond,7.641572012234885e-10
2024-05-06,No-regime optimizer,bond,7.644538784373721e-10
2024-05-07,No-regime optimizer,bond,7.683929131037778e-10
2024-05-08,No-regime optimizer,bond,7.688523400738633e-10
2024-05-09,No-regime optimizer,bond,7.786841188493351e-10
2024-05-10,No-regime optimizer,bond,7.720511844936215e-10
2024-05-13,No-regime optimizer,bond,7.726699759105183e-10
2024-05-14,No-regime optimizer,bond,7.694146561335286e-10
2024-05-15,No-regime optimizer,bond,7.685628310367156e-10
2024-05-16,No-regime optimizer,bond,7.622862936533598e-10
2024-05-17,No-regime optimizer,bond,7.607044360811685e-10
2024-05-21,No-regime optimizer,bond,7.573467963607473e-10
2024-05-22,No-regime optimizer,bond,7.553904399600504e-10
2024-05-23,No-regime optimizer,bond,7.482377833208676e-10
2024-05-24,No-regime optimizer,bond,7.502768275778387e-10
2024-05-27,No-regime optimizer,bond,7.506636104849302e-10
2024-05-28,No-regime optimizer,bond,1.0580169210309702e-09
2024-05-29,No-regime optimizer,bond,1.0645643177660905e-09
2024-05-30,No-regime optimizer,bond,1.074354636111712e-09
2024-05-31,No-regime optimizer,bond,1.0745798353190368e-09
2024-06-03,No-regime optimizer,bond,1.0497853273451395e-09
2024-06-04,No-regime optimizer,bond,1.1024461662284586e-09
2024-06-05,No-regime optimizer,bond,1.0733442231781383e-09
2024-06-06,No-regime optimizer,bond,1.063084277227712e-09
2024-06-07,No-regime optimizer,bond,1.0471414523744513e-09
2024-06-10,No-regime optimizer,bond,1.0515211087599327e-09
2024-06-11,No-regime optimizer,bond,1.0503180430583546e-09
2024-06-12,No-regime optimizer,bond,1.0476369443152035e-09
2024-06-13,No-regime optimizer,bond,1.044910384589235e-09
2024-06-14,No-regime optimizer,bond,1.0424850133102512e-09
2024-06-18,No-regime optimizer,bond,1.0400822231108604e-09
2024-06-19,No-regime optimizer,bond,1.0403179533766869e-09
2024-06-20,No-regime optimizer,bond,1.0374415668883792e-09
2024-06-21,No-regime optimizer,bond,1.0381184047891833e-09
2024-06-24,No-regime optimizer,bond,1.0398399126528987e-09
2024-06-25,No-regime optimizer,bond,1.0329230683600704e-09
2024-06-26,No-regime optimizer,bond,1.0287029170821427e-09
2024-06-27,No-regime optimizer,bond,1.1127214059169905e-09
2024-06-28,No-regime optimizer,bond,1.1167553625122333e-09
2024-07-01,No-regime optimizer,bond,1.1121894135228856e-09
2024-07-02,No-regime optimizer,bond,1.112243359916901e-09
2024-07-03,No-regime optimizer,bond,1.105009796055005e-09
2024-07-04,No-regime optimizer,bond,1.1036444512175512e-09
2024-07-05,No-regime optimizer,bond,1.1021717450305992e-09
2024-07-08,No-regime optimizer,bond,1.1019554020014813e-09
2024-07-09,No-regime optimizer,bond,1.0985750696532038e-09
2024-07-10,No-regime optimizer,bond,1.101933667352629e-09
2024-07-11,No-regime optimizer,bond,1.101725319540597e-09
2024-07-12,No-regime optimizer,bond,1.0942958783101026e-09
2024-07-15,No-regime optimizer,bond,1.091170358275686e-09
2024-07-16,No-regime optimizer,bond,1.0884169137040986e-09
2024-07-18,No-regime optimizer,bond,1.080195583127867e-09
2024-07-19,No-regime optimizer,bond,1.0914286701833306e-09
2024-07-22,No-regime optimizer,bond,1.0933567049857087e-09
2024-07-23,No-regime optimizer,bond,1.1013049525832539e-09
2024-07-24,No-regime optimizer,bond,1.1057193890091124e-09
2024-07-25,No-regime optimizer,bond,1.1068138417821558e-09
2024-07-26,No-regime optimizer,bond,1.0891936767597399e-09
2024-07-29,No-regime optimizer,bond,8.061665912548393e-10
2024-07-30,No-regime optimizer,bond,8.067960285432536e-10
2024-07-31,No-regime optimizer,bond,8.062466998739793e-10
2024-08-01,No-regime optimizer,bond,8.035960699536155e-10
2024-08-02,No-regime optimizer,bond,8.09604376775433e-10
2024-08-05,No-regime optimizer,bond,8.299385495503497e-10
2024-08-06,No-regime optimizer,bond,8.320289707467573e-10
2024-08-07,No-regime optimizer,bond,8.249075480666516e-10
2024-08-08,No-regime optimizer,bond,8.301460410721891e-10
2024-08-09,No-regime optimizer,bond,8.216985998998532e-10
2024-08-12,No-regime optimizer,bond,8.212276508227002e-10
2024-08-13,No-regime optimizer,bond,8.257684883637281e-10
2024-08-14,No-regime optimizer,bond,8.25037880193509e-10
2024-08-16,No-regime optimizer,bond,8.147965412090369e-10
2024-08-19,No-regime optimizer,bond,8.115393983241918e-10
2024-08-20,No-regime optimizer,bond,8.073376984964482e-10
2024-08-21,No-regime optimizer,bond,8.062823523316712e-10
2024-08-22,No-regime optimizer,bond,8.050319015601371e-10
2024-08-23,No-regime optimizer,bond,8.052765027760402e-10
2024-08-26,No-regime optimizer,bond,7.98905340497473e-10
2024-08-27,No-regime optimizer,bond,7.994756906749739e-10
2024-08-28,No-regime optimizer,bond,1.1165361437221913e-09
2024-08-29,No-regime optimizer,bond,1.1129229390808425e-09
2024-08-30,No-regime optimizer,bond,1.1132533861236518e-09
2024-09-02,No-regime optimizer,bond,1.1132396137413624e-09
2024-09-03,No-regime optimizer,bond,1.112797172446246e-09
2024-09-04,No-regime optimizer,bond,1.1176178748973922e-09
2024-09-05,No-regime optimizer,bond,1.1168640005783188e-09
2024-09-06,No-regime optimizer,bond,1.126978327762281e-09
2024-09-09,No-regime optimizer,bond,1.1257905343486632e-09
2024-09-10,No-regime optimizer,bond,1.1212895579473654e-09
2024-09-11,No-regime optimizer,bond,1.124396573426274e-09
2024-09-12,No-regime optimizer,bond,1.1080440422623022e-09
2024-09-13,No-regime optimizer,bond,1.1054661864067757e-09
2024-09-16,No-regime optimizer,bond,1.1030338296691207e-09
2024-09-17,No-regime optimizer,bond,1.1028423010473678e-09
2024-09-18,No-regime optimizer,bond,1.104589390687508e-09
2024-09-19,No-regime optimizer,bond,1.1014331879224122e-09
2024-09-20,No-regime optimizer,bond,1.0877722731477713e-09
2024-09-23,No-regime optimizer,bond,1.0814873620808522e-09
2024-09-24,No-regime optimizer,bond,1.0808112590740827e-09
2024-09-25,No-regime optimizer,bond,1.0764092620827045e-09
2024-09-26,No-regime optimizer,bond,2.4305109737672977e-07
2024-09-27,No-regime optimizer,bond,2.435487060040557e-07
2024-09-30,No-regime optimizer,bond,2.471599659779207e-07
2024-10-01,No-regime optimizer,bond,2.472374963914005e-07
2024-10-03,No-regime optimizer,bond,2.514066440316851e-07
2024-10-04,No-regime optimizer,bond,2.5303370563341354e-07
2024-10-07,No-regime optimizer,bond,2.5494590507498556e-07
2024-10-08,No-regime optimizer,bond,2.534891617373087e-07
2024-10-09,No-regime optimizer,bond,2.5409734985877785e-07
2024-10-10,No-regime optimizer,bond,2.539725408215147e-07
2024-10-11,No-regime optimizer,bond,2.538078856425895e-07
2024-10-14,No-regime optimizer,bond,2.5213780476816725e-07
2024-10-15,No-regime optimizer,bond,2.5279646701671194e-07
2024-10-16,No-regime optimizer,bond,2.5300649479033336e-07
2024-10-17,No-regime optimizer,bond,2.547912980609451e-07
2024-10-18,No-regime optimizer,bond,2.533373661331374e-07
2024-10-21,No-regime optimizer,bond,2.5341823560423996e-07
2024-10-22,No-regime optimizer,bond,2.559718640279134e-07
2024-10-23,No-regime optimizer,bond,2.5590861624864226e-07
2024-10-24,No-regime optimizer,bond,2.5655438279005105e-07
2024-10-25,No-regime optimizer,bond,2.5862428680909286e-07
2024-10-28,No-regime optimizer,bond,1.0858328494692696e-09
2024-10-29,No-regime optimizer,bond,1.0778957968098097e-09
2024-10-30,No-regime optimizer,bond,1.0696864578967978e-09
2024-10-31,No-regime optimizer,bond,1.0763090539752351e-09
2024-11-01,No-regime optimizer,bond,1.075445201837149e-09
2024-11-04,No-regime optimizer,bond,1.089945913883436e-09
2024-11-05,No-regime optimizer,bond,1.0890443342607048e-09
2024-11-06,No-regime optimizer,bond,1.0912596193182305e-09
2024-11-07,No-regime optimizer,bond,1.110914668831191e-09
2024-11-08,No-regime optimizer,bond,1.1022335062411945e-09
2024-11-11,No-regime optimizer,bond,1.1092432448222857e-09
2024-11-12,No-regime optimizer,bond,1.13487579000577e-09
2024-11-13,No-regime optimizer,bond,1.1321292726592578e-09
2024-11-14,No-regime optimizer,bond,1.1536757434775779e-09
2024-11-18,No-regime optimizer,bond,1.138194734571263e-09
2024-11-19,No-regime optimizer,bond,1.125846175932955e-09
2024-11-21,No-regime optimizer,bond,1.115531918370415e-09
2024-11-22,No-regime optimizer,bond,1.099960908866877e-09
2024-11-25,No-regime optimizer,bond,1.1100062606659133e-09
2024-11-26,No-regime optimizer,bond,1.1240566122781583e-09
2024-11-27,No-regime optimizer,bond,1.1153239020779441e-09
2024-11-28,No-regime optimizer,bond,5.017992949410694e-07
2024-11-29,No-regime optimizer,bond,5.010573926283277e-07
2024-12-02,No-regime optimizer,bond,5.037451976859687e-07
2024-12-03,No-regime optimizer,bond,5.011074560786247e-07
2024-12-04,No-regime optimizer,bond,5.013741372077884e-07
2024-12-05,No-regime optimizer,bond,5.000448400023723e-07
2024-12-06,No-regime optimizer,bond,5.006021056740062e-07
2024-12-09,No-regime optimizer,bond,4.990033401117513e-07
2024-12-10,No-regime optimizer,bond,4.967087230344899e-07
2024-12-11,No-regime optimizer,bond,4.943324090089633e-07
2024-12-12,No-regime optimizer,bond,4.920152483682229e-07
2024-12-13,No-regime optimizer,bond,4.964205479796188e-07
2024-12-16,No-regime optimizer,bond,4.976262585552413e-07
2024-12-17,No-regime optimizer,bond,5.013728894444769e-07
2024-12-18,No-regime optimizer,bond,5.002184051876068e-07
2024-12-19,No-regime optimizer,bond,5.050171897950958e-07
2024-12-20,No-regime optimizer,bond,5.095235143303423e-07
2024-12-23,No-regime optimizer,bond,5.046735228919554e-07
2024-12-24,No-regime optimizer,bond,5.066118428733844e-07
2024-12-26,No-regime optimizer,bond,5.044987734149415e-07
2024-12-27,No-regime optimizer,bond,5.029067082506293e-07
2024-12-30,No-regime optimizer,bond,3.566798472292473e-09
2024-12-31,No-regime optimizer,bond,3.5771921298542312e-09
2025-01-01,No-regime optimizer,bond,3.5626734531193758e-09
2025-01-02,No-regime optimizer,bond,3.5384011822042498e-09
2025-01-03,No-regime optimizer,bond,3.523363962186262e-09
2025-01-06,No-regime optimizer,bond,3.5549384361924246e-09
2025-01-07,No-regime optimizer,bond,3.5452016929251873e-09
2025-01-08,No-regime optimizer,bond,3.5304711706077645e-09
2025-01-09,No-regime optimizer,bond,3.5230521918241928e-09
2025-01-10,No-regime optimizer,bond,3.5030258949294974e-09
2025-01-13,No-regime optimizer,bond,3.499338839766491e-09
2025-01-14,No-regime optimizer,bond,3.505685063357108e-09
2025-01-15,No-regime optimizer,bond,3.4952357728216975e-09
2025-01-16,No-regime optimizer,bond,3.478365801774987e-09
2025-01-17,No-regime optimizer,bond,3.4785477016940442e-09
2025-01-20,No-regime optimizer,bond,3.477459339612412e-09
2025-01-21,No-regime optimizer,bond,3.471417268390787e-09
2025-01-22,No-regime optimizer,bond,3.4397712145076862e-09
2025-01-23,No-regime optimizer,bond,3.4462329895483593e-09
2025-01-24,No-regime optimizer,bond,3.4353815381983833e-09
2025-01-27,No-regime optimizer,bond,3.4460076505162127e-09
2025-01-28,No-regime optimizer,bond,2.197941382043748e-07
2025-01-29,No-regime optimizer,bond,2.1867715639684177e-07
2025-01-30,No-regime optimizer,bond,2.1792364338778197e-07
2025-01-31,No-regime optimizer,bond,2.160129754920289e-07
2025-02-01,No-regime optimizer,bond,2.1638483602825996e-07
2025-02-03,No-regime optimizer,bond,2.148874462183713e-07
2025-02-04,No-regime optimizer,bond,2.1312434478727213e-07
2025-02-05,No-regime optimizer,bond,2.096344830175163e-07
2025-02-06,No-regime optimizer,bond,2.101264725300935e-07
2025-02-07,No-regime optimizer,bond,2.0994192121097393e-07
2025-02-10,No-regime optimizer,bond,2.0795605238680187e-07
2025-02-11,No-regime optimizer,bond,2.0974920103520867e-07
2025-02-12,No-regime optimizer,bond,2.11005236856954e-07
2025-02-13,No-regime optimizer,bond,2.100813182428175e-07
2025-02-14,No-regime optimizer,bond,2.0943329639458454e-07
2025-02-17,No-regime optimizer,bond,2.107288226534613e-07
2025-02-18,No-regime optimizer,bond,2.0997106724086488e-07
2025-02-19,No-regime optimizer,bond,2.0823501995086897e-07
2025-02-20,No-regime optimizer,bond,2.0882609947513102e-07
2025-02-21,No-regime optimizer,bond,2.099945797483458e-07
2025-02-24,No-regime optimizer,bond,2.0918848370929275e-07
2025-02-25,No-regime optimizer,bond,0.19999968884022754
2025-02-27,No-regime optimizer,bond,0.20193321494226932
2025-02-28,No-regime optimizer,bond,0.2042915437229214
2025-03-03,No-regime optimizer,bond,0.20369719061752972
2025-03-04,No-regime optimizer,bond,0.2013159338416697
2025-03-05,No-regime optimizer,bond,0.2016495201998295
2025-03-06,No-regime optimizer,bond,0.20250118659352298
2025-03-07,No-regime optimizer,bond,0.2017848789429408
2025-03-10,No-regime optimizer,bond,0.20187414252911615
2025-03-11,No-regime optimizer,bond,0.20207363782899251
2025-03-12,No-regime optimizer,bond,0.20153981580902278
2025-03-13,No-regime optimizer,bond,0.20043335864167658
2025-03-17,No-regime optimizer,bond,0.19888129962711068
2025-03-18,No-regime optimizer,bond,0.19888129873603547
2025-03-19,No-regime optimizer,bond,0.1973349116074317
2025-03-20,No-regime optimizer,bond,0.1968242603591969
2025-03-21,No-regime optimizer,bond,0.1979769740870293
2025-03-24,No-regime optimizer,bond,0.2000379980211269
2025-03-25,No-regime optimizer,bond,0.19953507701827625
2025-03-26,No-regime optimizer,bond,0.1994898649483874
2025-03-27,No-regime optimizer,bond,0.19829795766068653
2025-03-28,No-regime optimizer,bond,4.7011044803458155e-07
2025-04-01,No-regime optimizer,bond,4.5881495619262355e-07
2025-04-02,No-regime optimizer,bond,4.605539141897279e-07
2025-04-03,No-regime optimizer,bond,4.6273391580451965e-07
2025-04-04,No-regime optimizer,bond,4.6836593784966826e-07
2025-04-07,No-regime optimizer,bond,4.773159436579131e-07
2025-04-08,No-regime optimizer,bond,4.765590097039709e-07
2025-04-09,No-regime optimizer,bond,4.7088784914369176e-07
2025-04-11,No-regime optimizer,bond,4.544453154936682e-07
2025-04-15,No-regime optimizer,bond,4.5371600085317146e-07
2025-04-16,No-regime optimizer,bond,4.46027642734747e-07
2025-04-17,No-regime optimizer,bond,4.431849648195384e-07
2025-04-21,No-regime optimizer,bond,4.35409855574732e-07
2025-04-22,No-regime optimizer,bond,4.2745392322273665e-07
2025-04-23,No-regime optimizer,bond,4.376779766793285e-07
2025-04-24,No-regime optimizer,bond,4.3743997192354213e-07
2025-04-25,No-regime optimizer,bond,4.402837056432633e-07
2025-04-28,No-regime optimizer,bond,4.436502329884852e-07
2025-04-29,No-regime optimizer,bond,4.391974875805556e-07
2025-04-30,No-regime optimizer,bond,4.450286002105962e-07
2025-05-02,No-regime optimizer,bond,4.482174990716224e-07
2025-05-05,No-regime optimizer,bond,1.0554746304883694e-07
2025-05-06,No-regime optimizer,bond,1.0297740278556686e-07
2025-05-07,No-regime optimizer,bond,1.0381301219761899e-07
2025-05-08,No-regime optimizer,bond,1.0428253080160066e-07
2025-05-09,No-regime optimizer,bond,1.0465275904062053e-07
2025-05-12,No-regime optimizer,bond,1.0686125242616405e-07
2025-05-13,No-regime optimizer,bond,1.0598929961878554e-07
2025-05-14,No-regime optimizer,bond,1.0643840768874888e-07
2025-05-15,No-regime optimizer,bond,1.0777081270026866e-07
2025-05-16,No-regime optimizer,bond,1.0699589134762579e-07
2025-05-19,No-regime optimizer,bond,1.0647557738789017e-07
2025-05-20,No-regime optimizer,bond,1.068458646039524e-07
2025-05-21,No-regime optimizer,bond,1.0532982817735574e-07
2025-05-22,No-regime optimizer,bond,1.0517759150078587e-07
2025-05-23,No-regime optimizer,bond,1.052841065090654e-07
2025-05-26,No-regime optimizer,bond,1.0488510486766439e-07
2025-05-27,No-regime optimizer,bond,1.0525447424504512e-07
2025-05-28,No-regime optimizer,bond,1.0479222391835671e-07
2025-05-29,No-regime optimizer,bond,1.0573674353436791e-07
2025-05-30,No-regime optimizer,bond,1.0577368429188242e-07
2025-06-02,No-regime optimizer,bond,1.0471906442020772e-07
2025-06-03,No-regime optimizer,bond,2.6743386943608005e-07
2025-06-04,No-regime optimizer,bond,2.6637040882160795e-07
2025-06-05,No-regime optimizer,bond,2.6499665672681763e-07
2025-06-06,No-regime optimizer,bond,2.6575644763314383e-07
2025-06-09,No-regime optimizer,bond,2.675093306124498e-07
2025-06-10,No-regime optimizer,bond,2.671638039283644e-07
2025-06-11,No-regime optimizer,bond,2.666883071718775e-07
2025-06-12,No-regime optimizer,bond,2.6558625914149666e-07
2025-06-13,No-regime optimizer,bond,2.61480990769839e-07
2025-06-16,No-regime optimizer,bond,2.61105144320992e-07
2025-06-17,No-regime optimizer,bond,2.626451007375696e-07
2025-06-18,No-regime optimizer,bond,2.621441757618753e-07
2025-06-19,No-regime optimizer,bond,2.6218617664006684e-07
2025-06-20,No-regime optimizer,bond,2.629393778185758e-07
2025-06-23,No-regime optimizer,bond,2.6213949039835366e-07
2025-06-24,No-regime optimizer,bond,2.6631840677893203e-07
2025-06-25,No-regime optimizer,bond,2.6554956886786415e-07
