date,Strategy,turnover
2014-07-15,RegimeShift,0.0
2014-07-16,RegimeShift,0.0
2014-07-17,RegimeShift,0.0
2014-07-18,RegimeShift,0.0
2014-07-21,RegimeShift,0.0
2014-07-22,RegimeShift,0.0
2014-07-23,RegimeShift,0.0
2014-07-24,RegimeShift,0.0
2014-07-25,RegimeShift,0.0
2014-07-28,RegimeShift,0.0
2014-07-30,RegimeShift,0.0
2014-07-31,RegimeShift,0.0
2014-08-01,RegimeShift,0.0
2014-08-04,RegimeShift,0.0
2014-08-05,RegimeShift,0.20031648551776948
2014-08-06,RegimeShift,0.0
2014-08-07,RegimeShift,0.0
2014-08-08,RegimeShift,0.0
2014-08-11,RegimeShift,0.0
2014-08-12,RegimeShift,0.0
2014-08-13,RegimeShift,0.0
2014-08-14,RegimeShift,0.0
2014-08-18,RegimeShift,0.0
2014-08-19,RegimeShift,0.0
2014-08-20,RegimeShift,0.0
2014-08-21,RegimeShift,0.0
2014-08-22,RegimeShift,0.0
2014-08-25,RegimeShift,0.0
2014-08-26,RegimeShift,0.0
2014-08-27,RegimeShift,0.0
2014-08-28,RegimeShift,0.0
2014-09-01,RegimeShift,0.0
2014-09-02,RegimeShift,0.0
2014-09-03,RegimeShift,0.0
2014-09-04,RegimeShift,0.0
2014-09-05,RegimeShift,0.4060216528439563
2014-09-08,RegimeShift,0.0
2014-09-09,RegimeShift,0.0
2014-09-10,RegimeShift,0.0
2014-09-11,RegimeShift,0.0
2014-09-12,RegimeShift,0.0
2014-09-15,RegimeShift,0.0
2014-09-16,RegimeShift,0.0
2014-09-17,RegimeShift,0.0
2014-09-18,RegimeShift,0.0
2014-09-19,RegimeShift,0.0
2014-09-22,RegimeShift,0.0
2014-09-23,RegimeShift,0.0
2014-09-24,RegimeShift,0.0
2014-09-25,RegimeShift,0.0
2014-09-26,RegimeShift,0.0
2014-09-29,RegimeShift,0.0
2014-09-30,RegimeShift,0.0
2014-10-01,RegimeShift,0.0
2014-10-07,RegimeShift,0.0
2014-10-08,RegimeShift,0.0
2014-10-09,RegimeShift,0.3256183803291814
2014-10-10,RegimeShift,0.0
2014-10-13,RegimeShift,0.0
2014-10-14,RegimeShift,0.0
2014-10-15,RegimeShift,0.0
2014-10-16,RegimeShift,0.0
2014-10-17,RegimeShift,0.0
2014-10-20,RegimeShift,0.0
2014-10-21,RegimeShift,0.0
2014-10-22,RegimeShift,0.0
2014-10-27,RegimeShift,0.0
2014-10-28,RegimeShift,0.0
2014-10-29,RegimeShift,0.0
2014-10-30,RegimeShift,0.0
2014-10-31,RegimeShift,0.0
2014-11-03,RegimeShift,0.0
2014-11-05,RegimeShift,0.0
2014-11-07,RegimeShift,0.0
2014-11-10,RegimeShift,0.0
2014-11-11,RegimeShift,0.0
2014-11-12,RegimeShift,0.0
2014-11-13,RegimeShift,0.011628325618472095
2014-11-14,RegimeShift,0.0
2014-11-17,RegimeShift,0.0
2014-11-18,RegimeShift,0.0
2014-11-19,RegimeShift,0.0
2014-11-20,RegimeShift,0.0
2014-11-21,RegimeShift,0.0
2014-11-24,RegimeShift,0.0
2014-11-25,RegimeShift,0.0
2014-11-26,RegimeShift,0.0
2014-11-27,RegimeShift,0.0
2014-11-28,RegimeShift,0.0
2014-12-01,RegimeShift,0.0
2014-12-02,RegimeShift,0.0
2014-12-03,RegimeShift,0.0
2014-12-04,RegimeShift,0.0
2014-12-05,RegimeShift,0.0
2014-12-08,RegimeShift,0.0
2014-12-09,RegimeShift,0.0
2014-12-10,RegimeShift,0.0
2014-12-11,RegimeShift,0.0
2014-12-12,RegimeShift,0.34011443412501347
2014-12-15,RegimeShift,0.0
2014-12-16,RegimeShift,0.0
2014-12-17,RegimeShift,0.0
2014-12-18,RegimeShift,0.0
2014-12-19,RegimeShift,0.0
2014-12-22,RegimeShift,0.0
2014-12-23,RegimeShift,0.0
2014-12-24,RegimeShift,0.0
2014-12-26,RegimeShift,0.0
2014-12-29,RegimeShift,0.0
2014-12-30,RegimeShift,0.0
2014-12-31,RegimeShift,0.0
2015-01-01,RegimeShift,0.0
2015-01-02,RegimeShift,0.0
2015-01-05,RegimeShift,0.0
2015-01-06,RegimeShift,0.0
2015-01-07,RegimeShift,0.0
2015-01-08,RegimeShift,0.0
2015-01-09,RegimeShift,0.0
2015-01-12,RegimeShift,0.0
2015-01-13,RegimeShift,0.3370952017929666
2015-01-14,RegimeShift,0.0
2015-01-15,RegimeShift,0.0
2015-01-16,RegimeShift,0.0
2015-01-19,RegimeShift,0.0
2015-01-20,RegimeShift,0.0
2015-01-21,RegimeShift,0.0
2015-01-22,RegimeShift,0.0
2015-01-23,RegimeShift,0.0
2015-01-27,RegimeShift,0.0
2015-01-28,RegimeShift,0.0
2015-01-29,RegimeShift,0.0
2015-01-30,RegimeShift,0.0
2015-02-02,RegimeShift,0.0
2015-02-03,RegimeShift,0.0
2015-02-04,RegimeShift,0.0
2015-02-05,RegimeShift,0.0
2015-02-06,RegimeShift,0.0
2015-02-09,RegimeShift,0.0
2015-02-10,RegimeShift,0.0
2015-02-11,RegimeShift,0.0
2015-02-12,RegimeShift,0.7331917246138254
2015-02-13,RegimeShift,0.0
2015-02-16,RegimeShift,0.0
2015-02-18,RegimeShift,0.0
2015-02-19,RegimeShift,0.0
2015-02-20,RegimeShift,0.0
2015-02-23,RegimeShift,0.0
2015-02-24,RegimeShift,0.0
2015-02-25,RegimeShift,0.0
2015-02-26,RegimeShift,0.0
2015-02-27,RegimeShift,0.0
2015-03-02,RegimeShift,0.0
2015-03-03,RegimeShift,0.0
2015-03-04,RegimeShift,0.0
2015-03-05,RegimeShift,0.0
2015-03-09,RegimeShift,0.0
2015-03-10,RegimeShift,0.0
2015-03-11,RegimeShift,0.0
2015-03-12,RegimeShift,0.0
2015-03-13,RegimeShift,0.0
2015-03-16,RegimeShift,0.0
2015-03-17,RegimeShift,0.7476541996210564
2015-03-18,RegimeShift,0.0
2015-03-19,RegimeShift,0.0
2015-03-20,RegimeShift,0.0
2015-03-23,RegimeShift,0.0
2015-03-24,RegimeShift,0.0
2015-03-25,RegimeShift,0.0
2015-03-26,RegimeShift,0.0
2015-03-27,RegimeShift,0.0
2015-03-30,RegimeShift,0.0
2015-03-31,RegimeShift,0.0
2015-04-01,RegimeShift,0.0
2015-04-06,RegimeShift,0.0
2015-04-07,RegimeShift,0.0
2015-04-08,RegimeShift,0.0
2015-04-09,RegimeShift,0.0
2015-04-10,RegimeShift,0.0
2015-04-13,RegimeShift,0.0
2015-04-15,RegimeShift,0.0
2015-04-16,RegimeShift,0.0
2015-04-17,RegimeShift,0.0
2015-04-20,RegimeShift,0.00590244768806537
2015-04-21,RegimeShift,0.0
2015-04-22,RegimeShift,0.0
2015-04-23,RegimeShift,0.0
2015-04-24,RegimeShift,0.0
2015-04-27,RegimeShift,0.0
2015-04-28,RegimeShift,0.0
2015-04-29,RegimeShift,0.0
2015-04-30,RegimeShift,0.0
2015-05-04,RegimeShift,0.0
2015-05-05,RegimeShift,0.0
2015-05-06,RegimeShift,0.0
2015-05-07,RegimeShift,0.0
2015-05-08,RegimeShift,0.0
2015-05-11,RegimeShift,0.0
2015-05-12,RegimeShift,0.0
2015-05-13,RegimeShift,0.0
2015-05-14,RegimeShift,0.0
2015-05-15,RegimeShift,0.0
2015-05-18,RegimeShift,0.0
2015-05-19,RegimeShift,0.0
2015-05-20,RegimeShift,0.0020188553083781494
2015-05-21,RegimeShift,0.0
2015-05-22,RegimeShift,0.0
2015-05-25,RegimeShift,0.0
2015-05-26,RegimeShift,0.0
2015-05-27,RegimeShift,0.0
2015-05-28,RegimeShift,0.0
2015-05-29,RegimeShift,0.0
2015-06-01,RegimeShift,0.0
2015-06-02,RegimeShift,0.0
2015-06-03,RegimeShift,0.0
2015-06-04,RegimeShift,0.0
2015-06-05,RegimeShift,0.0
2015-06-08,RegimeShift,0.0
2015-06-09,RegimeShift,0.0
2015-06-10,RegimeShift,0.0
2015-06-11,RegimeShift,0.0
2015-06-12,RegimeShift,0.0
2015-06-15,RegimeShift,0.0
2015-06-16,RegimeShift,0.0
2015-06-17,RegimeShift,0.0
2015-06-18,RegimeShift,0.007832272062492776
2015-06-19,RegimeShift,0.0
2015-06-22,RegimeShift,0.0
2015-06-23,RegimeShift,0.0
2015-06-24,RegimeShift,0.0
2015-06-25,RegimeShift,0.0
2015-06-26,RegimeShift,0.0
2015-06-29,RegimeShift,0.0
2015-06-30,RegimeShift,0.0
2015-07-01,RegimeShift,0.0
2015-07-02,RegimeShift,0.0
2015-07-03,RegimeShift,0.0
2015-07-06,RegimeShift,0.0
2015-07-07,RegimeShift,0.0
2015-07-08,RegimeShift,0.0
2015-07-09,RegimeShift,0.0
2015-07-10,RegimeShift,0.0
2015-07-13,RegimeShift,0.0
2015-07-14,RegimeShift,0.0
2015-07-15,RegimeShift,0.0
2015-07-16,RegimeShift,0.0
2015-07-17,RegimeShift,0.3527293400749356
2015-07-20,RegimeShift,0.0
2015-07-21,RegimeShift,0.0
2015-07-22,RegimeShift,0.0
2015-07-23,RegimeShift,0.0
2015-07-24,RegimeShift,0.0
2015-07-27,RegimeShift,0.0
2015-07-28,RegimeShift,0.0
2015-07-29,RegimeShift,0.0
2015-07-30,RegimeShift,0.0
2015-07-31,RegimeShift,0.0
2015-08-03,RegimeShift,0.0
2015-08-04,RegimeShift,0.0
2015-08-05,RegimeShift,0.0
2015-08-06,RegimeShift,0.0
2015-08-07,RegimeShift,0.0
2015-08-10,RegimeShift,0.0
2015-08-11,RegimeShift,0.0
2015-08-12,RegimeShift,0.0
2015-08-13,RegimeShift,0.0
2015-08-14,RegimeShift,0.0
2015-08-17,RegimeShift,0.4046710016149736
2015-08-18,RegimeShift,0.0
2015-08-19,RegimeShift,0.0
2015-08-20,RegimeShift,0.0
2015-08-21,RegimeShift,0.0
2015-08-24,RegimeShift,0.0
2015-08-25,RegimeShift,0.0
2015-08-26,RegimeShift,0.0
2015-08-27,RegimeShift,0.0
2015-08-28,RegimeShift,0.0
2015-08-31,RegimeShift,0.0
2015-09-01,RegimeShift,0.0
2015-09-02,RegimeShift,0.0
2015-09-03,RegimeShift,0.0
2015-09-04,RegimeShift,0.0
2015-09-07,RegimeShift,0.0
2015-09-08,RegimeShift,0.0
2015-09-09,RegimeShift,0.0
2015-09-10,RegimeShift,0.0
2015-09-11,RegimeShift,0.0
2015-09-14,RegimeShift,0.0
2015-09-15,RegimeShift,0.7386841663573026
2015-09-16,RegimeShift,0.0
2015-09-18,RegimeShift,0.0
2015-09-21,RegimeShift,0.0
2015-09-22,RegimeShift,0.0
2015-09-23,RegimeShift,0.0
2015-09-24,RegimeShift,0.0
2015-09-28,RegimeShift,0.0
2015-09-29,RegimeShift,0.0
2015-09-30,RegimeShift,0.0
2015-10-01,RegimeShift,0.0
2015-10-05,RegimeShift,0.0
2015-10-06,RegimeShift,0.0
2015-10-07,RegimeShift,0.0
2015-10-08,RegimeShift,0.0
2015-10-09,RegimeShift,0.0
2015-10-12,RegimeShift,0.0
2015-10-13,RegimeShift,0.0
2015-10-14,RegimeShift,0.0
2015-10-15,RegimeShift,0.0
2015-10-16,RegimeShift,0.0
2015-10-19,RegimeShift,0.2538288822006438
2015-10-20,RegimeShift,0.0
2015-10-21,RegimeShift,0.0
2015-10-23,RegimeShift,0.0
2015-10-26,RegimeShift,0.0
2015-10-27,RegimeShift,0.0
2015-10-28,RegimeShift,0.0
2015-10-29,RegimeShift,0.0
2015-10-30,RegimeShift,0.0
2015-11-02,RegimeShift,0.0
2015-11-03,RegimeShift,0.0
2015-11-04,RegimeShift,0.0
2015-11-05,RegimeShift,0.0
2015-11-06,RegimeShift,0.0
2015-11-09,RegimeShift,0.0
2015-11-10,RegimeShift,0.0
2015-11-13,RegimeShift,0.0
2015-11-16,RegimeShift,0.0
2015-11-17,RegimeShift,0.0
2015-11-18,RegimeShift,0.0
2015-11-19,RegimeShift,0.0
2015-11-20,RegimeShift,0.3587434566515074
2015-11-23,RegimeShift,0.0
2015-11-24,RegimeShift,0.0
2015-11-26,RegimeShift,0.0
2015-11-27,RegimeShift,0.0
2015-11-30,RegimeShift,0.0
2015-12-01,RegimeShift,0.0
2015-12-02,RegimeShift,0.0
2015-12-03,RegimeShift,0.0
2015-12-04,RegimeShift,0.0
2015-12-07,RegimeShift,0.0
2015-12-08,RegimeShift,0.0
2015-12-09,RegimeShift,0.0
2015-12-10,RegimeShift,0.0
2015-12-11,RegimeShift,0.0
2015-12-14,RegimeShift,0.0
2015-12-15,RegimeShift,0.0
2015-12-16,RegimeShift,0.0
2015-12-17,RegimeShift,0.0
2015-12-18,RegimeShift,0.0
2015-12-21,RegimeShift,0.0
2015-12-22,RegimeShift,0.026511145453800296
2015-12-23,RegimeShift,0.0
2015-12-24,RegimeShift,0.0
2015-12-28,RegimeShift,0.0
2015-12-29,RegimeShift,0.0
2015-12-30,RegimeShift,0.0
2015-12-31,RegimeShift,0.0
2016-01-01,RegimeShift,0.0
2016-01-04,RegimeShift,0.0
2016-01-05,RegimeShift,0.0
2016-01-06,RegimeShift,0.0
2016-01-07,RegimeShift,0.0
2016-01-08,RegimeShift,0.0
2016-01-11,RegimeShift,0.0
2016-01-12,RegimeShift,0.0
2016-01-13,RegimeShift,0.0
2016-01-14,RegimeShift,0.0
2016-01-15,RegimeShift,0.0
2016-01-18,RegimeShift,0.0
2016-01-19,RegimeShift,0.0
2016-01-20,RegimeShift,0.0
2016-01-21,RegimeShift,0.018785155503445367
2016-01-22,RegimeShift,0.0
2016-01-25,RegimeShift,0.0
2016-01-27,RegimeShift,0.0
2016-01-28,RegimeShift,0.0
2016-01-29,RegimeShift,0.0
2016-02-01,RegimeShift,0.0
2016-02-02,RegimeShift,0.0
2016-02-03,RegimeShift,0.0
2016-02-04,RegimeShift,0.0
2016-02-05,RegimeShift,0.0
2016-02-08,RegimeShift,0.0
2016-02-09,RegimeShift,0.0
2016-02-10,RegimeShift,0.0
2016-02-11,RegimeShift,0.0
2016-02-12,RegimeShift,0.0
2016-02-15,RegimeShift,0.0
2016-02-16,RegimeShift,0.0
2016-02-17,RegimeShift,0.0
2016-02-18,RegimeShift,0.0
2016-02-19,RegimeShift,0.0
2016-02-22,RegimeShift,0.3931282376169771
2016-02-23,RegimeShift,0.0
2016-02-24,RegimeShift,0.0
2016-02-25,RegimeShift,0.0
2016-02-26,RegimeShift,0.0
2016-02-29,RegimeShift,0.0
2016-03-01,RegimeShift,0.0
2016-03-02,RegimeShift,0.0
2016-03-03,RegimeShift,0.0
2016-03-04,RegimeShift,0.0
2016-03-08,RegimeShift,0.0
2016-03-09,RegimeShift,0.0
2016-03-10,RegimeShift,0.0
2016-03-11,RegimeShift,0.0
2016-03-14,RegimeShift,0.0
2016-03-15,RegimeShift,0.0
2016-03-16,RegimeShift,0.0
2016-03-17,RegimeShift,0.0
2016-03-18,RegimeShift,0.0
2016-03-21,RegimeShift,0.0
2016-03-22,RegimeShift,0.0
2016-03-23,RegimeShift,0.0060155805497667525
2016-03-28,RegimeShift,0.0
2016-03-29,RegimeShift,0.0
2016-03-30,RegimeShift,0.0
2016-03-31,RegimeShift,0.0
2016-04-01,RegimeShift,0.0
2016-04-04,RegimeShift,0.0
2016-04-05,RegimeShift,0.0
2016-04-06,RegimeShift,0.0
2016-04-07,RegimeShift,0.0
2016-04-08,RegimeShift,0.0
2016-04-11,RegimeShift,0.0
2016-04-12,RegimeShift,0.0
2016-04-13,RegimeShift,0.0
2016-04-18,RegimeShift,0.0
2016-04-20,RegimeShift,0.0
2016-04-21,RegimeShift,0.0
2016-04-22,RegimeShift,0.0
2016-04-25,RegimeShift,0.0
2016-04-26,RegimeShift,0.0
2016-04-27,RegimeShift,0.0
2016-04-28,RegimeShift,0.484725428124751
2016-04-29,RegimeShift,0.0
2016-05-02,RegimeShift,0.0
2016-05-03,RegimeShift,0.0
2016-05-04,RegimeShift,0.0
2016-05-05,RegimeShift,0.0
2016-05-06,RegimeShift,0.0
2016-05-09,RegimeShift,0.0
2016-05-10,RegimeShift,0.0
2016-05-11,RegimeShift,0.0
2016-05-12,RegimeShift,0.0
2016-05-13,RegimeShift,0.0
2016-05-16,RegimeShift,0.0
2016-05-17,RegimeShift,0.0
2016-05-18,RegimeShift,0.0
2016-05-19,RegimeShift,0.0
2016-05-20,RegimeShift,0.0
2016-05-23,RegimeShift,0.0
2016-05-24,RegimeShift,0.0
2016-05-25,RegimeShift,0.0
2016-05-26,RegimeShift,0.0
2016-05-27,RegimeShift,0.009669177928060685
2016-05-30,RegimeShift,0.0
2016-05-31,RegimeShift,0.0
2016-06-01,RegimeShift,0.0
2016-06-02,RegimeShift,0.0
2016-06-03,RegimeShift,0.0
2016-06-06,RegimeShift,0.0
2016-06-07,RegimeShift,0.0
2016-06-08,RegimeShift,0.0
2016-06-09,RegimeShift,0.0
2016-06-10,RegimeShift,0.0
2016-06-13,RegimeShift,0.0
2016-06-14,RegimeShift,0.0
2016-06-15,RegimeShift,0.0
2016-06-16,RegimeShift,0.0
2016-06-17,RegimeShift,0.0
2016-06-20,RegimeShift,0.0
2016-06-21,RegimeShift,0.0
2016-06-22,RegimeShift,0.0
2016-06-23,RegimeShift,0.0
2016-06-24,RegimeShift,0.0
2016-06-27,RegimeShift,0.01111805507716672
2016-06-28,RegimeShift,0.0
2016-06-29,RegimeShift,0.0
2016-06-30,RegimeShift,0.0
2016-07-01,RegimeShift,0.0
2016-07-04,RegimeShift,0.0
2016-07-05,RegimeShift,0.0
2016-07-07,RegimeShift,0.0
2016-07-08,RegimeShift,0.0
2016-07-11,RegimeShift,0.0
2016-07-12,RegimeShift,0.0
2016-07-13,RegimeShift,0.0
2016-07-14,RegimeShift,0.0
2016-07-15,RegimeShift,0.0
2016-07-18,RegimeShift,0.0
2016-07-19,RegimeShift,0.0
2016-07-20,RegimeShift,0.0
2016-07-21,RegimeShift,0.0
2016-07-22,RegimeShift,0.0
2016-07-25,RegimeShift,0.0
2016-07-26,RegimeShift,0.0
2016-07-27,RegimeShift,0.016175283124945677
2016-07-28,RegimeShift,0.0
2016-07-29,RegimeShift,0.0
2016-08-01,RegimeShift,0.0
2016-08-02,RegimeShift,0.0
2016-08-03,RegimeShift,0.0
2016-08-04,RegimeShift,0.0
2016-08-05,RegimeShift,0.0
2016-08-08,RegimeShift,0.0
2016-08-09,RegimeShift,0.0
2016-08-10,RegimeShift,0.0
2016-08-11,RegimeShift,0.0
2016-08-12,RegimeShift,0.0
2016-08-16,RegimeShift,0.0
2016-08-17,RegimeShift,0.0
2016-08-18,RegimeShift,0.0
2016-08-19,RegimeShift,0.0
2016-08-22,RegimeShift,0.0
2016-08-23,RegimeShift,0.0
2016-08-24,RegimeShift,0.0
2016-08-25,RegimeShift,0.0
2016-08-26,RegimeShift,0.005184574593445762
2016-08-29,RegimeShift,0.0
2016-08-30,RegimeShift,0.0
2016-08-31,RegimeShift,0.0
2016-09-01,RegimeShift,0.0
2016-09-02,RegimeShift,0.0
2016-09-06,RegimeShift,0.0
2016-09-07,RegimeShift,0.0
2016-09-08,RegimeShift,0.0
2016-09-09,RegimeShift,0.0
2016-09-12,RegimeShift,0.0
2016-09-14,RegimeShift,0.0
2016-09-15,RegimeShift,0.0
2016-09-16,RegimeShift,0.0
2016-09-19,RegimeShift,0.0
2016-09-20,RegimeShift,0.0
2016-09-21,RegimeShift,0.0
2016-09-22,RegimeShift,0.0
2016-09-23,RegimeShift,0.0
2016-09-26,RegimeShift,0.0
2016-09-27,RegimeShift,0.0
2016-09-28,RegimeShift,0.19950937360414003
2016-09-29,RegimeShift,0.0
2016-09-30,RegimeShift,0.0
2016-10-03,RegimeShift,0.0
2016-10-04,RegimeShift,0.0
2016-10-05,RegimeShift,0.0
2016-10-06,RegimeShift,0.0
2016-10-07,RegimeShift,0.0
2016-10-10,RegimeShift,0.0
2016-10-13,RegimeShift,0.0
2016-10-14,RegimeShift,0.0
2016-10-17,RegimeShift,0.0
2016-10-18,RegimeShift,0.0
2016-10-19,RegimeShift,0.0
2016-10-20,RegimeShift,0.0
2016-10-21,RegimeShift,0.0
2016-10-24,RegimeShift,0.0
2016-10-25,RegimeShift,0.0
2016-10-26,RegimeShift,0.0
2016-10-27,RegimeShift,0.0
2016-10-28,RegimeShift,0.0
2016-11-01,RegimeShift,0.4526066587051124
2016-11-02,RegimeShift,0.0
2016-11-03,RegimeShift,0.0
2016-11-04,RegimeShift,0.0
2016-11-07,RegimeShift,0.0
2016-11-08,RegimeShift,0.0
2016-11-09,RegimeShift,0.0
2016-11-10,RegimeShift,0.0
2016-11-11,RegimeShift,0.0
2016-11-15,RegimeShift,0.0
2016-11-16,RegimeShift,0.0
2016-11-17,RegimeShift,0.0
2016-11-18,RegimeShift,0.0
2016-11-21,RegimeShift,0.0
2016-11-22,RegimeShift,0.0
2016-11-23,RegimeShift,0.0
2016-11-24,RegimeShift,0.0
2016-11-25,RegimeShift,0.0
2016-11-28,RegimeShift,0.0
2016-11-29,RegimeShift,0.0
2016-11-30,RegimeShift,0.0
2016-12-01,RegimeShift,0.6843138656252705
2016-12-02,RegimeShift,0.0
2016-12-05,RegimeShift,0.0
2016-12-06,RegimeShift,0.0
2016-12-07,RegimeShift,0.0
2016-12-08,RegimeShift,0.0
2016-12-09,RegimeShift,0.0
2016-12-12,RegimeShift,0.0
2016-12-13,RegimeShift,0.0
2016-12-14,RegimeShift,0.0
2016-12-15,RegimeShift,0.0
2016-12-16,RegimeShift,0.0
2016-12-19,RegimeShift,0.0
2016-12-20,RegimeShift,0.0
2016-12-21,RegimeShift,0.0
2016-12-22,RegimeShift,0.0
2016-12-23,RegimeShift,0.0
2016-12-26,RegimeShift,0.0
2016-12-27,RegimeShift,0.0
2016-12-28,RegimeShift,0.0
2016-12-29,RegimeShift,0.0
2016-12-30,RegimeShift,0.6884413160488194
2017-01-02,RegimeShift,0.0
2017-01-03,RegimeShift,0.0
2017-01-04,RegimeShift,0.0
2017-01-05,RegimeShift,0.0
2017-01-06,RegimeShift,0.0
2017-01-09,RegimeShift,0.0
2017-01-10,RegimeShift,0.0
2017-01-11,RegimeShift,0.0
2017-01-12,RegimeShift,0.0
2017-01-13,RegimeShift,0.0
2017-01-16,RegimeShift,0.0
2017-01-17,RegimeShift,0.0
2017-01-18,RegimeShift,0.0
2017-01-19,RegimeShift,0.0
2017-01-20,RegimeShift,0.0
2017-01-23,RegimeShift,0.0
2017-01-24,RegimeShift,0.0
2017-01-25,RegimeShift,0.0
2017-01-27,RegimeShift,0.0
2017-01-30,RegimeShift,0.0
2017-01-31,RegimeShift,0.19677986457014252
2017-02-01,RegimeShift,0.0
2017-02-02,RegimeShift,0.0
2017-02-03,RegimeShift,0.0
2017-02-06,RegimeShift,0.0
2017-02-07,RegimeShift,0.0
2017-02-08,RegimeShift,0.0
2017-02-09,RegimeShift,0.0
2017-02-10,RegimeShift,0.0
2017-02-13,RegimeShift,0.0
2017-02-14,RegimeShift,0.0
2017-02-15,RegimeShift,0.0
2017-02-16,RegimeShift,0.0
2017-02-17,RegimeShift,0.0
2017-02-20,RegimeShift,0.0
2017-02-21,RegimeShift,0.0
2017-02-22,RegimeShift,0.0
2017-02-23,RegimeShift,0.0
2017-02-27,RegimeShift,0.0
2017-02-28,RegimeShift,0.0
2017-03-01,RegimeShift,0.0
2017-03-02,RegimeShift,0.5276986004137604
2017-03-03,RegimeShift,0.0
2017-03-06,RegimeShift,0.0
2017-03-07,RegimeShift,0.0
2017-03-08,RegimeShift,0.0
2017-03-09,RegimeShift,0.0
2017-03-10,RegimeShift,0.0
2017-03-14,RegimeShift,0.0
2017-03-15,RegimeShift,0.0
2017-03-16,RegimeShift,0.0
2017-03-17,RegimeShift,0.0
2017-03-20,RegimeShift,0.0
2017-03-21,RegimeShift,0.0
2017-03-22,RegimeShift,0.0
2017-03-23,RegimeShift,0.0
2017-03-24,RegimeShift,0.0
2017-03-27,RegimeShift,0.0
2017-03-28,RegimeShift,0.0
2017-03-29,RegimeShift,0.0
2017-03-30,RegimeShift,0.0
2017-03-31,RegimeShift,0.0
2017-04-03,RegimeShift,0.39083524616937004
2017-04-05,RegimeShift,0.0
2017-04-06,RegimeShift,0.0
2017-04-07,RegimeShift,0.0
2017-04-10,RegimeShift,0.0
2017-04-11,RegimeShift,0.0
2017-04-12,RegimeShift,0.0
2017-04-13,RegimeShift,0.0
2017-04-17,RegimeShift,0.0
2017-04-18,RegimeShift,0.0
2017-04-19,RegimeShift,0.0
2017-04-20,RegimeShift,0.0
2017-04-21,RegimeShift,0.0
2017-04-24,RegimeShift,0.0
2017-04-25,RegimeShift,0.0
2017-04-26,RegimeShift,0.0
2017-04-27,RegimeShift,0.0
2017-04-28,RegimeShift,0.0
2017-05-02,RegimeShift,0.0
2017-05-03,RegimeShift,0.0
2017-05-04,RegimeShift,0.0
2017-05-05,RegimeShift,0.0003568349139629455
2017-05-08,RegimeShift,0.0
2017-05-09,RegimeShift,0.0
2017-05-10,RegimeShift,0.0
2017-05-11,RegimeShift,0.0
2017-05-12,RegimeShift,0.0
2017-05-15,RegimeShift,0.0
2017-05-16,RegimeShift,0.0
2017-05-17,RegimeShift,0.0
2017-05-18,RegimeShift,0.0
2017-05-19,RegimeShift,0.0
2017-05-22,RegimeShift,0.0
2017-05-23,RegimeShift,0.0
2017-05-24,RegimeShift,0.0
2017-05-25,RegimeShift,0.0
2017-05-26,RegimeShift,0.0
2017-05-29,RegimeShift,0.0
2017-05-30,RegimeShift,0.0
2017-05-31,RegimeShift,0.0
2017-06-01,RegimeShift,0.0
2017-06-02,RegimeShift,0.0
2017-06-05,RegimeShift,0.0059590877335024516
2017-06-06,RegimeShift,0.0
2017-06-07,RegimeShift,0.0
2017-06-08,RegimeShift,0.0
2017-06-09,RegimeShift,0.0
2017-06-12,RegimeShift,0.0
2017-06-13,RegimeShift,0.0
2017-06-14,RegimeShift,0.0
2017-06-15,RegimeShift,0.0
2017-06-16,RegimeShift,0.0
2017-06-19,RegimeShift,0.0
2017-06-20,RegimeShift,0.0
2017-06-21,RegimeShift,0.0
2017-06-22,RegimeShift,0.0
2017-06-23,RegimeShift,0.0
2017-06-27,RegimeShift,0.0
2017-06-28,RegimeShift,0.0
2017-06-29,RegimeShift,0.0
2017-06-30,RegimeShift,0.0
2017-07-03,RegimeShift,0.0
2017-07-04,RegimeShift,0.0
2017-07-05,RegimeShift,0.001136037812862415
2017-07-06,RegimeShift,0.0
2017-07-07,RegimeShift,0.0
2017-07-10,RegimeShift,0.0
2017-07-11,RegimeShift,0.0
2017-07-12,RegimeShift,0.0
2017-07-13,RegimeShift,0.0
2017-07-14,RegimeShift,0.0
2017-07-17,RegimeShift,0.0
2017-07-18,RegimeShift,0.0
2017-07-19,RegimeShift,0.0
2017-07-20,RegimeShift,0.0
2017-07-21,RegimeShift,0.0
2017-07-24,RegimeShift,0.0
2017-07-25,RegimeShift,0.0
2017-07-26,RegimeShift,0.0
2017-07-27,RegimeShift,0.0
2017-07-28,RegimeShift,0.0
2017-07-31,RegimeShift,0.0
2017-08-01,RegimeShift,0.0
2017-08-02,RegimeShift,0.0
2017-08-03,RegimeShift,0.005533290668438934
2017-08-04,RegimeShift,0.0
2017-08-07,RegimeShift,0.0
2017-08-08,RegimeShift,0.0
2017-08-09,RegimeShift,0.0
2017-08-10,RegimeShift,0.0
2017-08-11,RegimeShift,0.0
2017-08-14,RegimeShift,0.0
2017-08-16,RegimeShift,0.0
2017-08-17,RegimeShift,0.0
2017-08-18,RegimeShift,0.0
2017-08-21,RegimeShift,0.0
2017-08-22,RegimeShift,0.0
2017-08-23,RegimeShift,0.0
2017-08-24,RegimeShift,0.0
2017-08-28,RegimeShift,0.0
2017-08-29,RegimeShift,0.0
2017-08-30,RegimeShift,0.0
