date,posterior_maximum_probability,posterior_entropy
2021-03-02,1.0,5.526204223185709e-11
2021-03-03,1.0,5.526204223185709e-11
2021-03-04,1.0,5.526204223185709e-11
2021-03-05,1.0,5.526204223185709e-11
2021-03-08,1.0,5.526204223185709e-11
2021-03-09,1.0,5.526204223185709e-11
2021-03-10,1.0,5.526204223185709e-11
2021-03-12,1.0,5.526204223185709e-11
2021-03-15,1.0,5.526204223185709e-11
2021-03-16,1.0,5.526204223185709e-11
2021-03-17,1.0,5.526204223185709e-11
2021-03-18,1.0,5.526204223185709e-11
2021-03-19,1.0,5.526204223185709e-11
2021-03-22,1.0,5.526204223185709e-11
2021-03-23,1.0,5.526204223185709e-11
2021-03-24,1.0,5.526204223185709e-11
2021-03-25,1.0,5.526204223185709e-11
2021-03-26,1.0,5.526204223185709e-11
2021-03-30,1.0,5.526204223185709e-11
2021-03-31,1.0,5.526204223185709e-11
2021-04-01,1.0,5.526204223185709e-11
2021-04-05,1.0,5.526204223185709e-11
2021-04-06,1.0,5.526204223185709e-11
2021-04-07,1.0,5.526204223185709e-11
2021-04-08,1.0,5.526204223185709e-11
2021-04-09,1.0,5.526204223185709e-11
2021-04-12,1.0,5.526204223185709e-11
2021-04-13,1.0,5.526204223185709e-11
2021-04-15,1.0,5.526204223185709e-11
2021-04-16,1.0,5.526204223185709e-11
2021-04-19,1.0,5.526204223185709e-11
2021-04-20,1.0,5.526204223185709e-11
2021-04-22,1.0,5.526204223185709e-11
2021-04-23,1.0,5.526204223185709e-11
2021-04-26,1.0,5.526204223185709e-11
2021-04-27,1.0,5.526204223185709e-11
2021-04-28,1.0,5.526204223185709e-11
2021-04-29,1.0,5.526204223185709e-11
2021-04-30,1.0,5.526204223185709e-11
2021-05-03,1.0,5.526204223185709e-11
2021-05-04,1.0,5.526204223185709e-11
2021-05-05,0.9999988149611654,1.7355790357376235e-05
2021-05-06,0.9999988149611654,1.7355790357376235e-05
2021-05-07,0.9999988149611654,1.7355790357376235e-05
2021-05-10,0.9999988149611654,1.7355790357376235e-05
2021-05-11,0.9999988149611654,1.7355790357376235e-05
2021-05-12,0.9999988149611654,1.7355790357376235e-05
2021-05-14,0.9999988149611654,1.7355790357376235e-05
2021-05-17,0.9999988149611654,1.7355790357376235e-05
2021-05-18,0.9999988149611654,1.7355790357376235e-05
2021-05-19,0.9999988149611654,1.7355790357376235e-05
2021-05-20,0.9999988149611654,1.7355790357376235e-05
2021-05-21,0.9999988149611654,1.7355790357376235e-05
2021-05-24,0.9999988149611654,1.7355790357376235e-05
2021-05-25,0.9999988149611654,1.7355790357376235e-05
2021-05-26,0.9999988149611654,1.7355790357376235e-05
2021-05-27,0.9999988149611654,1.7355790357376235e-05
2021-05-28,0.9999988149611654,1.7355790357376235e-05
2021-05-31,0.9999988149611654,1.7355790357376235e-05
2021-06-01,0.9999988149611654,1.7355790357376235e-05
2021-06-02,0.9999988149611654,1.7355790357376235e-05
2021-06-03,0.9999988149611654,1.7355790357376235e-05
2021-06-04,0.999997291301073,3.7431647333880355e-05
2021-06-07,0.999997291301073,3.7431647333880355e-05
2021-06-08,0.999997291301073,3.7431647333880355e-05
2021-06-09,0.999997291301073,3.7431647333880355e-05
2021-06-10,0.999997291301073,3.7431647333880355e-05
2021-06-11,0.999997291301073,3.7431647333880355e-05
2021-06-14,0.999997291301073,3.7431647333880355e-05
2021-06-15,0.999997291301073,3.7431647333880355e-05
2021-06-16,0.999997291301073,3.7431647333880355e-05
2021-06-17,0.999997291301073,3.7431647333880355e-05
2021-06-18,0.999997291301073,3.7431647333880355e-05
2021-06-21,0.999997291301073,3.7431647333880355e-05
2021-06-22,0.999997291301073,3.7431647333880355e-05
2021-06-23,0.999997291301073,3.7431647333880355e-05
2021-06-24,0.999997291301073,3.7431647333880355e-05
2021-06-25,0.999997291301073,3.7431647333880355e-05
2021-06-28,0.999997291301073,3.7431647333880355e-05
2021-06-29,0.999997291301073,3.7431647333880355e-05
2021-06-30,0.999997291301073,3.7431647333880355e-05
2021-07-01,0.999997291301073,3.7431647333880355e-05
2021-07-02,0.999997291301073,3.7431647333880355e-05
2021-07-05,0.9999998457844986,2.5730991804978237e-06
2021-07-06,0.9999998457844986,2.5730991804978237e-06
2021-07-07,0.9999998457844986,2.5730991804978237e-06
2021-07-08,0.9999998457844986,2.5730991804978237e-06
2021-07-09,0.9999998457844986,2.5730991804978237e-06
2021-07-12,0.9999998457844986,2.5730991804978237e-06
2021-07-13,0.9999998457844986,2.5730991804978237e-06
2021-07-14,0.9999998457844986,2.5730991804978237e-06
2021-07-15,0.9999998457844986,2.5730991804978237e-06
2021-07-16,0.9999998457844986,2.5730991804978237e-06
2021-07-19,0.9999998457844986,2.5730991804978237e-06
2021-07-20,0.9999998457844986,2.5730991804978237e-06
2021-07-22,0.9999998457844986,2.5730991804978237e-06
2021-07-23,0.9999998457844986,2.5730991804978237e-06
2021-07-26,0.9999998457844986,2.5730991804978237e-06
2021-07-27,0.9999998457844986,2.5730991804978237e-06
2021-07-28,0.9999998457844986,2.5730991804978237e-06
2021-07-29,0.9999998457844986,2.5730991804978237e-06
2021-07-30,0.9999998457844986,2.5730991804978237e-06
2021-08-02,0.9999998457844986,2.5730991804978237e-06
2021-08-03,0.9999998457844986,2.5730991804978237e-06
2021-08-04,0.9999999977635524,4.6810807182956856e-08
2021-08-05,0.9999999977635524,4.6810807182956856e-08
2021-08-06,0.9999999977635524,4.6810807182956856e-08
2021-08-09,0.9999999977635524,4.6810807182956856e-08
2021-08-10,0.9999999977635524,4.6810807182956856e-08
2021-08-11,0.9999999977635524,4.6810807182956856e-08
2021-08-12,0.9999999977635524,4.6810807182956856e-08
2021-08-13,0.9999999977635524,4.6810807182956856e-08
2021-08-16,0.9999999977635524,4.6810807182956856e-08
2021-08-17,0.9999999977635524,4.6810807182956856e-08
2021-08-18,0.9999999977635524,4.6810807182956856e-08
2021-08-20,0.9999999977635524,4.6810807182956856e-08
2021-08-23,0.9999999977635524,4.6810807182956856e-08
2021-08-24,0.9999999977635524,4.6810807182956856e-08
2021-08-25,0.9999999977635524,4.6810807182956856e-08
2021-08-26,0.9999999977635524,4.6810807182956856e-08
2021-08-27,0.9999999977635524,4.6810807182956856e-08
2021-08-30,0.9999999977635524,4.6810807182956856e-08
2021-08-31,0.9999999977635524,4.6810807182956856e-08
2021-09-01,0.9999999977635524,4.6810807182956856e-08
2021-09-02,0.9999999977635524,4.6810807182956856e-08
2021-09-03,0.9999999999881766,3.363124750854791e-10
2021-09-06,0.9999999999881766,3.363124750854791e-10
2021-09-07,0.9999999999881766,3.363124750854791e-10
2021-09-08,0.9999999999881766,3.363124750854791e-10
2021-09-09,0.9999999999881766,3.363124750854791e-10
2021-09-13,0.9999999999881766,3.363124750854791e-10
2021-09-14,0.9999999999881766,3.363124750854791e-10
2021-09-15,0.9999999999881766,3.363124750854791e-10
2021-09-16,0.9999999999881766,3.363124750854791e-10
2021-09-17,0.9999999999881766,3.363124750854791e-10
2021-09-20,0.9999999999881766,3.363124750854791e-10
2021-09-21,0.9999999999881766,3.363124750854791e-10
2021-09-22,0.9999999999881766,3.363124750854791e-10
2021-09-23,0.9999999999881766,3.363124750854791e-10
2021-09-24,0.9999999999881766,3.363124750854791e-10
2021-09-27,0.9999999999881766,3.363124750854791e-10
2021-09-28,0.9999999999881766,3.363124750854791e-10
2021-09-29,0.9999999999881766,3.363124750854791e-10
2021-09-30,0.9999999999881766,3.363124750854791e-10
2021-10-01,0.9999999999881766,3.363124750854791e-10
2021-10-04,0.9999999999881766,3.363124750854791e-10
2021-10-05,0.9999999997585292,5.616358324660121e-09
2021-10-06,0.9999999997585292,5.616358324660121e-09
2021-10-07,0.9999999997585292,5.616358324660121e-09
2021-10-08,0.9999999997585292,5.616358324660121e-09
2021-10-11,0.9999999997585292,5.616358324660121e-09
2021-10-12,0.9999999997585292,5.616358324660121e-09
2021-10-13,0.9999999997585292,5.616358324660121e-09
2021-10-14,0.9999999997585292,5.616358324660121e-09
2021-10-18,0.9999999997585292,5.616358324660121e-09
2021-10-19,0.9999999997585292,5.616358324660121e-09
2021-10-20,0.9999999997585292,5.616358324660121e-09
2021-10-21,0.9999999997585292,5.616358324660121e-09
2021-10-22,0.9999999997585292,5.616358324660121e-09
2021-10-25,0.9999999997585292,5.616358324660121e-09
2021-10-26,0.9999999997585292,5.616358324660121e-09
2021-10-27,0.9999999997585292,5.616358324660121e-09
2021-10-28,0.9999999997585292,5.616358324660121e-09
2021-10-29,0.9999999997585292,5.616358324660121e-09
2021-11-01,0.9999999997585292,5.616358324660121e-09
2021-11-02,0.9999999997585292,5.616358324660121e-09
2021-11-03,0.9999999997585292,5.616358324660121e-09
2021-11-04,0.999999984122269,3.0104266780445735e-07
2021-11-08,0.999999984122269,3.0104266780445735e-07
2021-11-09,0.999999984122269,3.0104266780445735e-07
2021-11-10,0.999999984122269,3.0104266780445735e-07
2021-11-11,0.999999984122269,3.0104266780445735e-07
2021-11-12,0.999999984122269,3.0104266780445735e-07
2021-11-15,0.999999984122269,3.0104266780445735e-07
2021-11-16,0.999999984122269,3.0104266780445735e-07
2021-11-17,0.999999984122269,3.0104266780445735e-07
2021-11-18,0.999999984122269,3.0104266780445735e-07
2021-11-22,0.999999984122269,3.0104266780445735e-07
2021-11-23,0.999999984122269,3.0104266780445735e-07
2021-11-24,0.999999984122269,3.0104266780445735e-07
2021-11-25,0.999999984122269,3.0104266780445735e-07
2021-11-26,0.999999984122269,3.0104266780445735e-07
2021-11-29,0.999999984122269,3.0104266780445735e-07
2021-11-30,0.999999984122269,3.0104266780445735e-07
2021-12-01,0.999999984122269,3.0104266780445735e-07
2021-12-02,0.999999984122269,3.0104266780445735e-07
2021-12-03,0.999999984122269,3.0104266780445735e-07
2021-12-06,0.999999984122269,3.0104266780445735e-07
2021-12-07,1.0,5.526204223185709e-11
2021-12-08,1.0,5.526204223185709e-11
2021-12-09,1.0,5.526204223185709e-11
2021-12-10,1.0,5.526204223185709e-11
2021-12-13,1.0,5.526204223185709e-11
2021-12-14,1.0,5.526204223185709e-11
2021-12-15,1.0,5.526204223185709e-11
2021-12-16,1.0,5.526204223185709e-11
2021-12-17,1.0,5.526204223185709e-11
2021-12-20,1.0,5.526204223185709e-11
2021-12-21,1.0,5.526204223185709e-11
2021-12-22,1.0,5.526204223185709e-11
2021-12-23,1.0,5.526204223185709e-11
2021-12-24,1.0,5.526204223185709e-11
2021-12-27,1.0,5.526204223185709e-11
2021-12-28,1.0,5.526204223185709e-11
2021-12-29,1.0,5.526204223185709e-11
2021-12-30,1.0,5.526204223185709e-11
2021-12-31,1.0,5.526204223185709e-11
2022-01-03,1.0,5.526204223185709e-11
2022-01-04,1.0,5.526204223185709e-11
2022-01-05,0.999999960891274,7.062094653871184e-07
2022-01-06,0.999999960891274,7.062094653871184e-07
2022-01-07,0.999999960891274,7.062094653871184e-07
2022-01-10,0.999999960891274,7.062094653871184e-07
2022-01-11,0.999999960891274,7.062094653871184e-07
2022-01-12,0.999999960891274,7.062094653871184e-07
2022-01-13,0.999999960891274,7.062094653871184e-07
2022-01-14,0.999999960891274,7.062094653871184e-07
2022-01-17,0.999999960891274,7.062094653871184e-07
2022-01-18,0.999999960891274,7.062094653871184e-07
2022-01-19,0.999999960891274,7.062094653871184e-07
2022-01-20,0.999999960891274,7.062094653871184e-07
2022-01-21,0.999999960891274,7.062094653871184e-07
2022-01-24,0.999999960891274,7.062094653871184e-07
2022-01-25,0.999999960891274,7.062094653871184e-07
2022-01-27,0.999999960891274,7.062094653871184e-07
2022-01-28,0.999999960891274,7.062094653871184e-07
2022-01-31,0.999999960891274,7.062094653871184e-07
2022-02-01,0.999999960891274,7.062094653871184e-07
2022-02-02,0.999999960891274,7.062094653871184e-07
2022-02-03,0.999999960891274,7.062094653871184e-07
2022-02-04,0.9999999999990904,5.617164795593207e-11
2022-02-07,0.9999999999990904,5.617164795593207e-11
2022-02-08,0.9999999999990904,5.617164795593207e-11
2022-02-09,0.9999999999990904,5.617164795593207e-11
2022-02-10,0.9999999999990904,5.617164795593207e-11
2022-02-11,0.9999999999990904,5.617164795593207e-11
2022-02-14,0.9999999999990904,5.617164795593207e-11
2022-02-15,0.9999999999990904,5.617164795593207e-11
2022-02-16,0.9999999999990904,5.617164795593207e-11
2022-02-17,0.9999999999990904,5.617164795593207e-11
2022-02-18,0.9999999999990904,5.617164795593207e-11
2022-02-21,0.9999999999990904,5.617164795593207e-11
2022-02-22,0.9999999999990904,5.617164795593207e-11
2022-02-23,0.9999999999990904,5.617164795593207e-11
2022-02-24,0.9999999999990904,5.617164795593207e-11
2022-02-25,0.9999999999990904,5.617164795593207e-11
2022-02-28,0.9999999999990904,5.617164795593207e-11
2022-03-02,0.9999999999990904,5.617164795593207e-11
2022-03-03,0.9999999999990904,5.617164795593207e-11
2022-03-04,0.9999999999990904,5.617164795593207e-11
2022-03-07,0.9999999999990904,5.617164795593207e-11
2022-03-08,1.0,5.526204223185709e-11
2022-03-09,1.0,5.526204223185709e-11
2022-03-10,1.0,5.526204223185709e-11
2022-03-11,1.0,5.526204223185709e-11
2022-03-14,1.0,5.526204223185709e-11
2022-03-15,1.0,5.526204223185709e-11
2022-03-16,1.0,5.526204223185709e-11
2022-03-17,1.0,5.526204223185709e-11
2022-03-21,1.0,5.526204223185709e-11
2022-03-22,1.0,5.526204223185709e-11
2022-03-23,1.0,5.526204223185709e-11
2022-03-24,1.0,5.526204223185709e-11
2022-03-25,1.0,5.526204223185709e-11
2022-03-28,1.0,5.526204223185709e-11
2022-03-29,1.0,5.526204223185709e-11
2022-03-30,1.0,5.526204223185709e-11
2022-03-31,1.0,5.526204223185709e-11
2022-04-01,1.0,5.526204223185709e-11
2022-04-04,1.0,5.526204223185709e-11
2022-04-05,1.0,5.526204223185709e-11
2022-04-06,1.0,5.526204223185709e-11
2022-04-07,1.0,5.526204223185709e-11
2022-04-08,1.0,5.526204223185709e-11
2022-04-11,1.0,5.526204223185709e-11
2022-04-12,1.0,5.526204223185709e-11
2022-04-13,1.0,5.526204223185709e-11
2022-04-18,1.0,5.526204223185709e-11
2022-04-19,1.0,5.526204223185709e-11
2022-04-20,1.0,5.526204223185709e-11
2022-04-21,1.0,5.526204223185709e-11
2022-04-22,1.0,5.526204223185709e-11
2022-04-25,1.0,5.526204223185709e-11
2022-04-26,1.0,5.526204223185709e-11
2022-04-27,1.0,5.526204223185709e-11
2022-04-28,1.0,5.526204223185709e-11
2022-04-29,1.0,5.526204223185709e-11
2022-05-02,1.0,5.526204223185709e-11
2022-05-04,1.0,5.526204223185709e-11
2022-05-05,1.0,5.526204223185709e-11
2022-05-06,1.0,5.526204223185709e-11
2022-05-09,1.0,5.526204223185709e-11
2022-05-10,1.0,5.526204223185709e-11
2022-05-11,1.0,5.526204223185709e-11
2022-05-12,1.0,5.526204223185709e-11
2022-05-13,1.0,5.526204223185709e-11
2022-05-16,1.0,5.526204223185709e-11
2022-05-17,1.0,5.526204223185709e-11
2022-05-18,1.0,5.526204223185709e-11
2022-05-19,1.0,5.526204223185709e-11
2022-05-20,1.0,5.526204223185709e-11
2022-05-23,1.0,5.526204223185709e-11
2022-05-24,1.0,5.526204223185709e-11
2022-05-25,1.0,5.526204223185709e-11
2022-05-26,1.0,5.526204223185709e-11
2022-05-27,1.0,5.526204223185709e-11
2022-05-30,1.0,5.526204223185709e-11
2022-05-31,1.0,5.526204223185709e-11
2022-06-01,1.0,5.526204223185709e-11
2022-06-02,1.0,5.526204223185709e-11
2022-06-03,1.0,5.526204223185709e-11
2022-06-06,1.0,5.526204223185709e-11
2022-06-07,1.0,5.526204223185709e-11
2022-06-08,1.0,5.526204223185709e-11
2022-06-09,1.0,5.526204223185709e-11
2022-06-10,1.0,5.526204223185709e-11
2022-06-13,1.0,5.526204223185709e-11
2022-06-14,1.0,5.526204223185709e-11
2022-06-15,1.0,5.526204223185709e-11
2022-06-16,1.0,5.526204223185709e-11
2022-06-17,1.0,5.526204223185709e-11
2022-06-20,1.0,5.526204223185709e-11
2022-06-21,1.0,5.526204223185709e-11
2022-06-22,1.0,5.526204223185709e-11
2022-06-23,1.0,5.526204223185709e-11
2022-06-24,1.0,5.526204223185709e-11
2022-06-27,1.0,5.526204223185709e-11
2022-06-28,1.0,5.526204223185709e-11
2022-06-29,1.0,5.526204223185709e-11
2022-06-30,1.0,5.526204223185709e-11
2022-07-01,1.0,5.526204223185709e-11
2022-07-04,1.0,5.526204223185709e-11
2022-07-05,1.0,5.526204223185709e-11
2022-07-06,1.0,5.526204223185709e-11
2022-07-07,1.0,5.526204223185709e-11
2022-07-08,0.9999914495321656,0.0001083303543591802
2022-07-11,0.9999914495321656,0.0001083303543591802
2022-07-12,0.9999914495321656,0.0001083303543591802
2022-07-13,0.9999914495321656,0.0001083303543591802
2022-07-14,0.9999914495321656,0.0001083303543591802
2022-07-15,0.9999914495321656,0.0001083303543591802
2022-07-18,0.9999914495321656,0.0001083303543591802
2022-07-19,0.9999914495321656,0.0001083303543591802
2022-07-20,0.9999914495321656,0.0001083303543591802
2022-07-21,0.9999914495321656,0.0001083303543591802
2022-07-22,0.9999914495321656,0.0001083303543591802
2022-07-25,0.9999914495321656,0.0001083303543591802
2022-07-26,0.9999914495321656,0.0001083303543591802
2022-07-27,0.9999914495321656,0.0001083303543591802
2022-07-28,0.9999914495321656,0.0001083303543591802
2022-07-29,0.9999914495321656,0.0001083303543591802
2022-08-01,0.9999914495321656,0.0001083303543591802
2022-08-02,0.9999914495321656,0.0001083303543591802
2022-08-03,0.9999914495321656,0.0001083303543591802
2022-08-04,0.9999914495321656,0.0001083303543591802
2022-08-05,0.9999914495321656,0.0001083303543591802
2022-08-08,0.9999999944691352,1.1071542448453448e-07
2022-08-10,0.9999999944691352,1.1071542448453448e-07
2022-08-11,0.9999999944691352,1.1071542448453448e-07
2022-08-12,0.9999999944691352,1.1071542448453448e-07
2022-08-16,0.9999999944691352,1.1071542448453448e-07
2022-08-17,0.9999999944691352,1.1071542448453448e-07
2022-08-18,0.9999999944691352,1.1071542448453448e-07
2022-08-19,0.9999999944691352,1.1071542448453448e-07
2022-08-22,0.9999999944691352,1.1071542448453448e-07
2022-08-23,0.9999999944691352,1.1071542448453448e-07
2022-08-24,0.9999999944691352,1.1071542448453448e-07
2022-08-25,0.9999999944691352,1.1071542448453448e-07
2022-08-26,0.9999999944691352,1.1071542448453448e-07
2022-08-29,0.9999999944691352,1.1071542448453448e-07
2022-08-30,0.9999999944691352,1.1071542448453448e-07
2022-09-01,0.9999999944691352,1.1071542448453448e-07
2022-09-02,0.9999999944691352,1.1071542448453448e-07
2022-09-05,0.9999999944691352,1.1071542448453448e-07
2022-09-06,0.9999999944691352,1.1071542448453448e-07
2022-09-07,0.9999999944691352,1.1071542448453448e-07
2022-09-08,0.9999999944691352,1.1071542448453448e-07
2022-09-09,1.0,5.526204223185709e-11
2022-09-12,1.0,5.526204223185709e-11
2022-09-13,1.0,5.526204223185709e-11
2022-09-14,1.0,5.526204223185709e-11
2022-09-15,1.0,5.526204223185709e-11
2022-09-16,1.0,5.526204223185709e-11
2022-09-19,1.0,5.526204223185709e-11
2022-09-20,1.0,5.526204223185709e-11
2022-09-21,1.0,5.526204223185709e-11
2022-09-22,1.0,5.526204223185709e-11
2022-09-23,1.0,5.526204223185709e-11
2022-09-26,1.0,5.526204223185709e-11
2022-09-27,1.0,5.526204223185709e-11
2022-09-28,1.0,5.526204223185709e-11
2022-09-29,1.0,5.526204223185709e-11
2022-09-30,1.0,5.526204223185709e-11
2022-10-03,1.0,5.526204223185709e-11
2022-10-04,1.0,5.526204223185709e-11
2022-10-06,1.0,5.526204223185709e-11
2022-10-07,1.0,5.526204223185709e-11
2022-10-10,1.0,5.526204223185709e-11
2022-10-11,0.9999997339942084,4.293292774989708e-06
2022-10-12,0.9999997339942084,4.293292774989708e-06
2022-10-13,0.9999997339942084,4.293292774989708e-06
2022-10-14,0.9999997339942084,4.293292774989708e-06
2022-10-17,0.9999997339942084,4.293292774989708e-06
2022-10-18,0.9999997339942084,4.293292774989708e-06
2022-10-19,0.9999997339942084,4.293292774989708e-06
2022-10-20,0.9999997339942084,4.293292774989708e-06
2022-10-21,0.9999997339942084,4.293292774989708e-06
2022-10-24,0.9999997339942084,4.293292774989708e-06
2022-10-25,0.9999997339942084,4.293292774989708e-06
2022-10-27,0.9999997339942084,4.293292774989708e-06
2022-10-28,0.9999997339942084,4.293292774989708e-06
2022-10-31,0.9999997339942084,4.293292774989708e-06
2022-11-01,0.9999997339942084,4.293292774989708e-06
2022-11-02,0.9999997339942084,4.293292774989708e-06
2022-11-03,0.9999997339942084,4.293292774989708e-06
2022-11-04,0.9999997339942084,4.293292774989708e-06
2022-11-07,0.9999997339942084,4.293292774989708e-06
2022-11-09,0.9999997339942084,4.293292774989708e-06
2022-11-10,0.9999997339942084,4.293292774989708e-06
2022-11-11,1.0,5.526204223185709e-11
2022-11-14,1.0,5.526204223185709e-11
2022-11-15,1.0,5.526204223185709e-11
2022-11-16,1.0,5.526204223185709e-11
2022-11-17,1.0,5.526204223185709e-11
2022-11-18,1.0,5.526204223185709e-11
2022-11-21,1.0,5.526204223185709e-11
2022-11-22,1.0,5.526204223185709e-11
2022-11-23,1.0,5.526204223185709e-11
2022-11-24,1.0,5.526204223185709e-11
2022-11-25,1.0,5.526204223185709e-11
2022-11-28,1.0,5.526204223185709e-11
2022-11-29,1.0,5.526204223185709e-11
2022-11-30,1.0,5.526204223185709e-11
2022-12-01,1.0,5.526204223185709e-11
2022-12-02,1.0,5.526204223185709e-11
2022-12-05,1.0,5.526204223185709e-11
2022-12-06,1.0,5.526204223185709e-11
2022-12-07,1.0,5.526204223185709e-11
2022-12-08,1.0,5.526204223185709e-11
2022-12-09,1.0,5.526204223185709e-11
2022-12-12,1.0,5.526204223185709e-11
2022-12-13,1.0,5.526204223185709e-11
2022-12-14,1.0,5.526204223185709e-11
2022-12-15,1.0,5.526204223185709e-11
2022-12-16,1.0,5.526204223185709e-11
2022-12-19,1.0,5.526204223185709e-11
2022-12-20,1.0,5.526204223185709e-11
2022-12-21,1.0,5.526204223185709e-11
2022-12-22,1.0,5.526204223185709e-11
2022-12-23,1.0,5.526204223185709e-11
2022-12-26,1.0,5.526204223185709e-11
2022-12-27,1.0,5.526204223185709e-11
2022-12-28,1.0,5.526204223185709e-11
2022-12-29,1.0,5.526204223185709e-11
2022-12-30,1.0,5.526204223185709e-11
2023-01-02,1.0,5.526204223185709e-11
2023-01-03,1.0,5.526204223185709e-11
2023-01-04,1.0,5.526204223185709e-11
2023-01-05,1.0,5.526204223185709e-11
2023-01-06,1.0,5.526204223185709e-11
2023-01-09,1.0,5.526204223185709e-11
2023-01-10,1.0,5.526204223185709e-11
2023-01-11,1.0,5.526204223185709e-11
2023-01-12,1.0,5.526204223185709e-11
2023-01-13,1.0,5.526204223185709e-11
2023-01-16,1.0,5.526204223185709e-11
2023-01-17,1.0,5.526204223185709e-11
2023-01-18,1.0,5.526204223185709e-11
2023-01-19,1.0,5.526204223185709e-11
2023-01-20,1.0,5.526204223185709e-11
2023-01-23,1.0,5.526204223185709e-11
2023-01-24,1.0,5.526204223185709e-11
2023-01-25,1.0,5.526204223185709e-11
2023-01-27,1.0,5.526204223185709e-11
2023-01-30,1.0,5.526204223185709e-11
2023-01-31,1.0,5.526204223185709e-11
2023-02-01,1.0,5.526204223185709e-11
2023-02-02,1.0,5.526204223185709e-11
2023-02-03,1.0,5.526204223185709e-11
2023-02-06,1.0,5.526204223185709e-11
2023-02-07,1.0,5.526204223185709e-11
2023-02-08,1.0,5.526204223185709e-11
2023-02-09,0.9931443355114288,0.04152914256372912
2023-02-10,0.9931443355114288,0.04152914256372912
2023-02-13,0.9931443355114288,0.04152914256372912
2023-02-14,0.9931443355114288,0.04152914256372912
2023-02-15,0.9931443355114288,0.04152914256372912
2023-02-16,0.9931443355114288,0.04152914256372912
2023-02-17,0.9931443355114288,0.04152914256372912
2023-02-20,0.9931443355114288,0.04152914256372912
2023-02-21,0.9931443355114288,0.04152914256372912
2023-02-22,0.9931443355114288,0.04152914256372912
2023-02-23,0.9931443355114288,0.04152914256372912
2023-02-24,0.9931443355114288,0.04152914256372912
2023-02-27,0.9931443355114288,0.04152914256372912
2023-02-28,0.9931443355114288,0.04152914256372912
2023-03-01,0.9931443355114288,0.04152914256372912
2023-03-02,0.9931443355114288,0.04152914256372912
2023-03-03,0.9931443355114288,0.04152914256372912
2023-03-06,0.9931443355114288,0.04152914256372912
2023-03-08,0.9931443355114288,0.04152914256372912
2023-03-09,0.9931443355114288,0.04152914256372912
2023-03-10,0.9931443355114288,0.04152914256372912
2023-03-13,0.9999999343699548,1.1511275229839653e-06
2023-03-14,0.9999999343699548,1.1511275229839653e-06
2023-03-15,0.9999999343699548,1.1511275229839653e-06
2023-03-16,0.9999999343699548,1.1511275229839653e-06
2023-03-17,0.9999999343699548,1.1511275229839653e-06
2023-03-20,0.9999999343699548,1.1511275229839653e-06
2023-03-21,0.9999999343699548,1.1511275229839653e-06
2023-03-22,0.9999999343699548,1.1511275229839653e-06
2023-03-23,0.9999999343699548,1.1511275229839653e-06
2023-03-24,0.9999999343699548,1.1511275229839653e-06
2023-03-27,0.9999999343699548,1.1511275229839653e-06
2023-03-28,0.9999999343699548,1.1511275229839653e-06
2023-03-29,0.9999999343699548,1.1511275229839653e-06
2023-03-31,0.9999999343699548,1.1511275229839653e-06
2023-04-03,0.9999999343699548,1.1511275229839653e-06
2023-04-05,0.9999999343699548,1.1511275229839653e-06
2023-04-06,0.9999999343699548,1.1511275229839653e-06
2023-04-10,0.9999999343699548,1.1511275229839653e-06
2023-04-11,0.9999999343699548,1.1511275229839653e-06
2023-04-12,0.9999999343699548,1.1511275229839653e-06
2023-04-13,0.9999999343699548,1.1511275229839653e-06
2023-04-17,0.993590848225326,0.038754967545965094
2023-04-18,0.993590848225326,0.038754967545965094
2023-04-19,0.993590848225326,0.038754967545965094
2023-04-20,0.993590848225326,0.038754967545965094
2023-04-21,0.993590848225326,0.038754967545965094
2023-04-24,0.993590848225326,0.038754967545965094
2023-04-25,0.993590848225326,0.038754967545965094
2023-04-26,0.993590848225326,0.038754967545965094
2023-04-27,0.993590848225326,0.038754967545965094
2023-04-28,0.993590848225326,0.038754967545965094
2023-05-02,0.993590848225326,0.038754967545965094
2023-05-03,0.993590848225326,0.038754967545965094
2023-05-04,0.993590848225326,0.038754967545965094
2023-05-05,0.993590848225326,0.038754967545965094
2023-05-08,0.993590848225326,0.038754967545965094
2023-05-09,0.993590848225326,0.038754967545965094
2023-05-10,0.993590848225326,0.038754967545965094
2023-05-11,0.993590848225326,0.038754967545965094
2023-05-12,0.993590848225326,0.038754967545965094
2023-05-15,0.993590848225326,0.038754967545965094
2023-05-16,0.993590848225326,0.038754967545965094
2023-05-17,0.999981615779287,0.0002188459496144627
2023-05-18,0.999981615779287,0.0002188459496144627
2023-05-19,0.999981615779287,0.0002188459496144627
2023-05-22,0.999981615779287,0.0002188459496144627
2023-05-23,0.999981615779287,0.0002188459496144627
2023-05-24,0.999981615779287,0.0002188459496144627
2023-05-25,0.999981615779287,0.0002188459496144627
2023-05-26,0.999981615779287,0.0002188459496144627
2023-05-29,0.999981615779287,0.0002188459496144627
2023-05-30,0.999981615779287,0.0002188459496144627
2023-05-31,0.999981615779287,0.0002188459496144627
2023-06-01,0.999981615779287,0.0002188459496144627
2023-06-02,0.999981615779287,0.0002188459496144627
2023-06-05,0.999981615779287,0.0002188459496144627
2023-06-06,0.999981615779287,0.0002188459496144627
2023-06-07,0.999981615779287,0.0002188459496144627
2023-06-08,0.999981615779287,0.0002188459496144627
2023-06-09,0.999981615779287,0.0002188459496144627
